From	To
4896.SPBC25D12.04-1	P36603
4896.SPBC25D12.05-1	Q9P804
4896.SPBC25D12.06-1	O74356
4896.SPBC25H2.02-1	P87144
4896.SPBC25H2.03-1	P87145
4896.SPBC25H2.05-1	P87147
4896.SPBC25H2.06c-1	P87148
4896.SPBC25H2.07-1	P55877
4896.SPBC25H2.10c-1	P87151
4896.SPBC25H2.11c-1	P87152
4896.SPBC25H2.12c-1	P87153
4896.SPBC25H2.13c-1	P87154
4896.SPBC25H2.15-1	P87156
4896.SPBC25H2.16c-1	P87157
4896.SPBC26H8.01-1	P40998
4896.SPBC26H8.02c-1	O74786
4896.SPBC26H8.03-1	O74787
4896.SPBC26H8.04c-1	O74788
4896.SPBC26H8.05c-1	O74789
4896.SPBC26H8.06-1	O74790
4896.SPBC26H8.07c-1	P05219
4896.SPBC26H8.08c-1	O74791
4896.SPBC26H8.09c-1	O74792
4896.SPBC26H8.10-1	P37202
4896.SPBC26H8.11c-1	O74793
4896.SPBC26H8.12-1	O74794
4896.SPBC26H8.14c-1	Q9P7Z7
4896.SPBC27.04-1	Q9P6S3
4896.SPBC27.08c-1	P78937
4896.SPBC27B12.03c-1	O13666
4896.SPBC27B12.04c-1	O13665
4896.SPBC27B12.06-1	O13663
4896.SPBC27B12.08-1	O42998
4896.SPBC27B12.10c-1	O42999
4896.SPBC27B12.11c-1	O13658
4896.SPBC27B12.12c-1	O13657
4896.SPBC27B12.13-1	O13656
4896.SPBC28E12.03-1	O74360
4896.SPBC28E12.05-1	O74362
4896.SPBC28E12.06c-1	Q7LKZ7
4896.SPBC28F2.02-1	Q9USV4
4896.SPBC28F2.03-1	P18253
4896.SPBC28F2.04c-1	Q9USV3
4896.SPBC28F2.06c-1	Q92377
4896.SPBC28F2.08c-1	Q9USV0
4896.SPBC28F2.09-1	Q9USU9
4896.SPBC28F2.10c-1	Q9USU8
4896.SPBC28F2.11-1	Q9USU7
4896.SPBC28F2.12-1	P36594
4896.SPBC29A10.01-1	P36587
4896.SPBC29A10.04-1	O94383
4896.SPBC29A10.07-1	O94385
4896.SPBC29A10.08-1	Q9USU5
4896.SPBC29A10.10c-1	O94387
4896.SPBC29A10.11c-1	O94388
4896.SPBC29A10.12-1	O94389
4896.SPBC29A10.13-1	O94390
4896.SPBC29A10.15-1	P54789
4896.SPBC29A3.01-1	O59666
4896.SPBC29A3.02c-1	O59667
4896.SPBC29A3.03c-1	O59668
4896.SPBC29A3.04-1	O13672
4896.SPBC29A3.05-1	O59669
4896.SPBC29A3.06-1	P78750
4896.SPBC29A3.07c-1	O59670
4896.SPBC29A3.09c-1	O59672
4896.SPBC29A3.10c-1	O59673
4896.SPBC29A3.12-1	O59675
4896.SPBC29A3.16-1	O59678
4896.SPBC29A3.17-1	O59679
4896.SPBC29A3.18-1	O59680
4896.SPBC29B5.01-1	P52890
4896.SPBC29B5.02c-1	P40900
4896.SPBC29B5.03c-1	P78946
4896.SPBC2A9.02-1	Q9Y7K4
4896.SPBC2A9.04c-1	Q9Y7K6
4896.SPBC2A9.05c-1	Q9Y7K7
4896.SPBC2A9.06c-1	Q9Y7K8
4896.SPBC2A9.07c-1	Q9Y7K9
4896.SPBC2A9.08c-1	Q9Y7L0
4896.SPBC2A9.09-1	Q9Y7L1
4896.SPBC2A9.10-1	Q9Y7L2
4896.SPBC2A9.12-1	O74796
4896.SPBC2D10.03c-1	O74797
4896.SPBC2D10.05-1	O74799
4896.SPBC2D10.08c-1	O74801
4896.SPBC2D10.09-1	O74802
4896.SPBC2D10.10c-1	P35551
4896.SPBC2D10.11c-1	P78920
4896.SPBC2D10.12-1	O74803
4896.SPBC2D10.14c-1	O74805
4896.SPBC2D10.18-1	Q92338
4896.SPBC2D10.19c-1	O74809
4896.SPBC2D10.20-1	O74810
4896.SPBC2F12.02c-1	O14337
4896.SPBC2F12.03c-1	O14338
4896.SPBC2F12.05c-1	O14340
4896.SPBC2F12.08c-1	P40997
4896.SPBC2F12.10-1	O14341
4896.SPBC2F12.14c-1	O14344
4896.SPBC2G2.01c-1	O43000
4896.SPBC2G2.02-1	O43001
4896.SPBC2G2.03c-1	O43002
4896.SPBC2G2.04c-1	O43003
4896.SPBC2G2.05-1	O43004
4896.SPBC2G2.06c-1	O43005
4896.SPBC2G2.08-1	O43007
4896.SPBC2G2.11-1	O43010
4896.SPBC2G2.12-1	O43011
4896.SPBC2G2.13c-1	O43012
4896.SPBC2G2.14-1	O43013
4896.SPBC2G2.16-1	O43014
4896.SPBC2G5.02c-1	O94281
4896.SPBC2G5.03-1	O94282
4896.SPBC2G5.04c-1	O94283
4896.SPBC2G5.05-1	Q9URM2
4896.SPBC2G5.06c-1	O94284
4896.SPBC30B4.02c-1	O74363
4896.SPBC30B4.03c-1	O74364
4896.SPBC30B4.04c-1	O74365
4896.SPBC30B4.05-1	O13671
4896.SPBC30B4.06c-1	O13670
4896.SPBC30D10.02-1	O14348
4896.SPBC30D10.03c-1	O14349
4896.SPBC30D10.05c-1	O14351
4896.SPBC30D10.06-1	O14352
4896.SPBC30D10.07c-1	O14353
4896.SPBC30D10.08-1	O14354
4896.SPBC30D10.10c-1	O14356
4896.SPBC30D10.12c-1	O14358
4896.SPBC30D10.13c-1	Q09171
4896.SPBC30D10.14-1	O14359
4896.SPBC30D10.15-1	O14360
4896.SPBC30D10.16-1	O14361
4896.SPBC30D10.17c-1	O14362
4896.SPBC31A8.01c-1	P53694
4896.SPBC31E1.02c-1	O59868
4896.SPBC31E1.03-1	O94650
4896.SPBC31E1.04-1	O94651
4896.SPBC31E1.05-1	O94652
4896.SPBC31E1.06-1	O94653
4896.SPBC31F10.03-1	P87305
4896.SPBC31F10.04c-1	P87306
4896.SPBC31F10.06c-1	Q01475
4896.SPBC31F10.07-1	P87308
4896.SPBC31F10.09c-1	P87310
4896.SPBC31F10.11c-1	P87312
4896.SPBC31F10.12-1	P87313
4896.SPBC31F10.13c-1	P87314
4896.SPBC31F10.14c-1	P87315
4896.SPBC31F10.15c-1	P87316
4896.SPBC31F10.16-1	P87317
4896.SPBC32C12.03c-1	O59697
4896.SPBC32F12.01c-1	O74369
4896.SPBC32F12.02-1	Q09150
4896.SPBC32F12.03c-1	O59858
4896.SPBC32F12.04-1	P25295
4896.SPBC32F12.06-1	O74627
4896.SPBC32F12.08c-1	O74372
4896.SPBC32F12.10-1	O74374
4896.SPBC32F12.12c-1	O74375
4896.SPBC32F12.15-1	Q9HDW3
4896.SPBC32H8.01c-1	Q9C0V9
4896.SPBC32H8.02c-1	O13612
4896.SPBC32H8.03-1	P54069
4896.SPBC32H8.04c-1	O13610
4896.SPBC32H8.05-1	Q96WW3
4896.SPBC32H8.07-1	Q10282
4896.SPBC32H8.08c-1	Q96WW1
4896.SPBC32H8.10-1	Q96WV9
4896.SPBC32H8.12c-1	P10989
4896.SPBC32H8.13c-1	Q9UUL4
4896.SPBC336.03-1	Q9USU1
4896.SPBC336.04-1	P30316
4896.SPBC336.09c-1	Q9UST5
4896.SPBC336.10c-1	Q9UST4
4896.SPBC336.12c-1	P01129
4896.SPBC336.14c-1	Q9UST1
4896.SPBC336.15-1	Q1MTN3
4896.SPBC337.05c-1	P78921
4896.SPBC337.06c-1	P78794
4896.SPBC337.07c-1	O74818
4896.SPBC337.09-1	O74820
4896.SPBC337.10c-1	O74821
4896.SPBC337.13c-1	O74824
4896.SPBC337.14-1	O74825
4896.SPBC337.15c-1	O74826
4896.SPBC337.16-1	O74827
4896.SPBC342.01c-1	O43053
4896.SPBC342.02-1	Q9Y7Y8
4896.SPBC342.04-1	Q9Y7Y6
4896.SPBC342.06c-1	Q9Y7Y5
4896.SPBC354.01-1	P32235
4896.SPBC354.02c-1	P79088
4896.SPBC354.04-1	O43018
4896.SPBC354.05c-1	O43019
4896.SPBC354.06-1	O43020
4896.SPBC354.08c-1	O43022
4896.SPBC354.10-1	O43024
4896.SPBC354.12-1	O43026
4896.SPBC354.13-1	O43027
4896.SPBC354.14c-1	O43028
4896.SPBC359.03c-1	Q9P5N2
4896.SPBC359.05-1	Q9P5N0
4896.SPBC359.06-1	Q9P5M9
4896.SPBC36.03c-1	O59700
4896.SPBC36.04-1	O59701
4896.SPBC36.05c-1	O59702
4896.SPBC36.06c-1	O59703
4896.SPBC36.07-1	O59704
4896.SPBC36.08c-1	O59705
4896.SPBC36.09-1	O59706
4896.SPBC36.12c-1	O59709
4896.SPBC365.03c-1	Q9UUC1
4896.SPBC365.04c-1	Q9Y7Y3
4896.SPBC365.05c-1	Q9Y7Y2
4896.SPBC365.06-1	O13351
4896.SPBC365.09c-1	Q9Y7X9
4896.SPBC365.10-1	Q9Y7X8
4896.SPBC365.11-1	Q9Y7X7
4896.SPBC365.12c-1	Q9Y7X6
4896.SPBC365.13c-1	Q09146
4896.SPBC365.14c-1	Q9Y7X5
4896.SPBC365.15-1	Q9Y705
4896.SPBC365.16-1	Q9Y7X4
4896.SPBC365.20c-1	Q9USS0
4896.SPBC36B7.03-1	Q9HGN7
4896.SPBC36B7.04-1	Q9HGN6
4896.SPBC36B7.07-1	Q9HGN3
4896.SPBC36B7.08c-1	Q9HGN2
4896.SPBC36B7.09-1	Q9HGN1
4896.SPBC3B8.01c-1	O59710
4896.SPBC3B8.02-1	P79007
4896.SPBC3B8.03-1	O59711
4896.SPBC3B8.04c-1	O59712
4896.SPBC3B8.05-1	O59713
4896.SPBC3B8.09-1	Q1MTS0
4896.SPBC3B8.11-1	O59719
4896.SPBC3B9.01-1	O43030
4896.SPBC3B9.03-1	O43032
4896.SPBC3B9.06c-1	O43035
4896.SPBC3B9.07c-1	O43036
4896.SPBC3B9.08c-1	O43037
4896.SPBC3B9.09-1	O43038
4896.SPBC3B9.10-1	P78768
4896.SPBC3B9.13c-1	P17477
4896.SPBC3B9.14c-1	O43042
4896.SPBC3B9.16c-1	O43044
4896.SPBC3B9.17-1	O43045
4896.SPBC3B9.18c-1	O43046
4896.SPBC3B9.19-1	O43047
4896.SPBC3B9.21-1	Q9P805
4896.SPBC3D6.02-1	P87167
4896.SPBC3D6.03c-1	P87168
4896.SPBC3D6.04c-1	P87169
4896.SPBC3D6.05-1	P87170
4896.SPBC3D6.06c-1	P87171
4896.SPBC3D6.07-1	P87172
4896.SPBC3D6.08c-1	P87173
4896.SPBC3D6.10-1	P87175
4896.SPBC3D6.12-1	P87177
4896.SPBC3D6.13c-1	P87178
4896.SPBC3D6.15-1	O74172
4896.SPBC3E7.02c-1	O14368
4896.SPBC3E7.05c-1	O59725
4896.SPBC3E7.07c-1	O59727
4896.SPBC3E7.10-1	O59730
4896.SPBC3E7.11c-1	O59731
4896.SPBC3E7.12c-1	O59732
4896.SPBC3E7.14-1	O59734
4896.SPBC3E7.15c-1	O59735
4896.SPBC3E7.16c-1	O59736
4896.SPBC3F6.01c-1	O43049
4896.SPBC3F6.02c-1	O43050
4896.SPBC3F6.03-1	Q92375
4896.SPBC3F6.04c-1	O43051
4896.SPBC3F6.05-1	O43052
4896.SPBC3H7.01-1	Q10659
4896.SPBC3H7.02-1	O74377
4896.SPBC3H7.03c-1	O74378
4896.SPBC3H7.04-1	O74379
4896.SPBC3H7.05c-1	O74380
4896.SPBC3H7.06c-1	O74381
4896.SPBC3H7.07c-1	O74382
4896.SPBC3H7.10-1	O74385
4896.SPBC3H7.13-1	O74388
4896.SPBC3H7.15-1	P40235
4896.SPBC4.03c-1	Q9USS7
4896.SPBC4.04c-1	P40377
4896.SPBC405.01-1	P20772
4896.SPBC405.04c-1	O94655
4896.SPBC405.06-1	O94657
4896.SPBC4.05-1	Q09329
4896.SPBC4.06-1	Q9USS6
4896.SPBC4.07c-1	P36612
4896.SPBC409.03-1	Q9UUB7
4896.SPBC409.05-1	Q9Y709
4896.SPBC409.06-1	Q9UUB6
4896.SPBC409.07c-1	P33886
4896.SPBC409.09c-1	Q9UUB5
4896.SPBC409.10-1	Q9UUB4
4896.SPBC409.13-1	Q9UUB1
4896.SPBC409.14c-1	Q9UUB0
4896.SPBC409.15-1	Q9UUA9
4896.SPBC409.18-1	Q9UUA6
4896.SPBC409.19c-1	Q9UUA5
4896.SPBC409.20c-1	Q9Y876
4896.SPBC409.21-1	Q9UUA4
4896.SPBC418.01c-1	O94303
4896.SPBC428.01c-1	Q10331
4896.SPBC428.02c-1	O14370
4896.SPBC428.03c-1	Q01682
4896.SPBC428.04-1	O94353
4896.SPBC428.05c-1	O94354
4896.SPBC428.10-1	O94358
4896.SPBC428.11-1	O13326
4896.SPBC428.13c-1	O94360
4896.SPBC428.14-1	O94361
4896.SPBC428.15-1	O94362
4896.SPBC428.16c-1	O94363
4896.SPBC428.19c-1	O94365
4896.SPBC4B4.01c-1	O74962
4896.SPBC4B4.02c-1	O74963
4896.SPBC4B4.03-1	O74964
4896.SPBC4B4.04-1	O74965
4896.SPBC4B4.05-1	O74966
4896.SPBC4B4.06-1	O74967
4896.SPBC4B4.07c-1	O74968
4896.SPBC4B4.08-1	O74969
4896.SPBC4B4.09-1	O74970
4896.SPBC4B4.11-1	O74972
4896.SPBC4C3.03-1	O43056
4896.SPBC4C3.04c-1	O43057
4896.SPBC4C3.05c-1	P15398
4896.SPBC4C3.06-1	O43059
4896.SPBC4C3.07-1	O43060
4896.SPBC4C3.10c-1	O43063
4896.SPBC4C3.12-1	O43058
4896.SPBC4F6.04-1	O74391
4896.SPBC4F6.05c-1	O42707
4896.SPBC4F6.06-1	P22987
4896.SPBC4F6.07c-1	O74393
4896.SPBC4F6.09-1	O74395
4896.SPBC4F6.13c-1	O74399
4896.SPBC4F6.14-1	O74400
4896.SPBC4F6.16c-1	O74401
4896.SPBC4F6.17c-1	O74402
4896.SPBC4F6.18c-1	P36579
4896.SPBC530.01-1	O59737
4896.SPBC530.03c-1	O59739
4896.SPBC530.04-1	O59740
4896.SPBC530.05-1	O59741
4896.SPBC530.06c-1	O59742
4896.SPBC530.07c-1	O59743
4896.SPBC530.08-1	O59744
4896.SPBC530.10c-1	Q09188
4896.SPBC530.11c-1	O59746
4896.SPBC530.12c-1	O59747
4896.SPBC530.13-1	O59748
4896.SPBC530.14c-1	P36616
4896.SPBC543.02c-1	Q9HGM9
4896.SPBC543.06c-1	Q9HGM5
4896.SPBC543.07-1	Q9Y884
4896.SPBC543.08-1	Q9HGM4
4896.SPBC543.09-1	Q9HGM3
4896.SPBC543.10-1	Q9HGM2
4896.SPBC557.03c-1	P28745
4896.SPBC56F2.04-1	O60055
4896.SPBC56F2.06-1	O60057
4896.SPBC56F2.07c-1	O60058
4896.SPBC56F2.08c-1	O60059
4896.SPBC56F2.09c-1	O60060
4896.SPBC56F2.10c-1	O60061
4896.SPBC56F2.11-1	O60062
4896.SPBC56F2.12-1	P78827
4896.SPBC56F2.14-1	P62506
4896.SPBC577.02-1	Q9USR7
4896.SPBC577.03c-1	Q9USR6
4896.SPBC577.04-1	Q9USR5
4896.SPBC577.06c-1	Q9USR3
4896.SPBC577.07-1	Q9USR2
4896.SPBC577.08c-1	Q9USR1
4896.SPBC577.10-1	Q9USQ9
4896.SPBC577.12-1	Q9USQ7
4896.SPBC577.13-1	Q9USQ6
4896.SPBC577.15c-1	Q9USQ4
4896.SPBC582.03-1	P10815
4896.SPBC582.07c-1	Q10335
4896.SPBC582.08-1	Q10334
4896.SPBC582.09-1	Q10333
4896.SPBC609.05-1	O94529
4896.SPBC646.02-1	O94508
4896.SPBC646.04-1	Q10295
4896.SPBC646.05c-1	P36596
4896.SPBC646.07c-1	O94511
4896.SPBC646.09c-1	O94513
4896.SPBC646.10c-1	O94514
4896.SPBC646.11-1	O94515
4896.SPBC646.12c-1	P33277
4896.SPBC646.13-1	Q09826
4896.SPBC646.14c-1	O43114
4896.SPBC646.15c-1	O94516
4896.SPBC646.16-1	O94517
4896.SPBC649.02-1	P79016
4896.SPBC649.03-1	O59753
4896.SPBC651.01c-1	O94659
4896.SPBC651.02-1	O94660
4896.SPBC651.06-1	O94664
4896.SPBC651.08c-1	O94666
4896.SPBC651.09c-1	O94667
4896.SPBC651.11c-1	O94669
4896.SPBC660.06-1	O94426
4896.SPBC660.07-1	O42893
4896.SPBC660.11-1	Q9HEQ9
4896.SPBC660.13c-1	Q92372
4896.SPBC660.15-1	O94432
4896.SPBC660.16-1	P78812
4896.SPBC685.06-1	Q9Y7L8
4896.SPBC691.03c-1	Q9C0W7
4896.SPBC691.04-1	O13622
4896.SPBC6B1.02-1	O43066
4896.SPBC6B1.04-1	O43068
4896.SPBC6B1.05c-1	O43069
4896.SPBC6B1.06c-1	Q11119
4896.SPBC6B1.07-1	Q12381
4896.SPBC6B1.08c-1	Q11120
4896.SPBC6B1.09c-1	O43070
4896.SPBC6B1.10-1	O43071
4896.SPBC6B1.12c-1	Q7LL15
4896.SPBC713.02c-1	Q9UTT1
4896.SPBC713.03-1	Q9C1X2
4896.SPBC713.04c-1	Q9C1X1
4896.SPBC713.05-1	Q9C1X0
4896.SPBC713.07c-1	Q9C1W8
4896.SPBC713.09-1	Q9C1W6
4896.SPBC713.10-1	Q9C1W5
4896.SPBC713.12-1	Q9C1W3
4896.SPBC725.01-1	O94320
4896.SPBC725.02-1	O94321
4896.SPBC725.03-1	O94322
4896.SPBC725.04-1	Q9Y7M1
4896.SPBC725.05c-1	O94323
4896.SPBC725.07-1	O94325
4896.SPBC725.09c-1	Q9UUM7
4896.SPBC725.10-1	O94327
4896.SPBC725.13c-1	O94329
4896.SPBC725.14-1	O94330
4896.SPBC725.15-1	O94331
4896.SPBC725.16-1	P33520
4896.SPBC725.17c-1	O94332
4896.SPBC776.01-1	Q92366
4896.SPBC776.02c-1	P13681
4896.SPBC776.03-1	O94671
4896.SPBC776.04-1	O94672
4896.SPBC776.07-1	O94675
4896.SPBC776.08c-1	O94676
4896.SPBC776.09-1	Q09181
4896.SPBC776.10c-1	O94677
4896.SPBC776.13-1	O94679
4896.SPBC776.14-1	O94680
4896.SPBC776.15c-1	O94681
4896.SPBC776.17-1	O94683
4896.SPBC776.18c-1	O94684
4896.SPBC800.03-1	P56523
4896.SPBC800.05c-1	P04689
4896.SPBC800.06-1	Q9HGL6
4896.SPBC800.07c-1	Q9HGL5
4896.SPBC800.08-1	Q9HGL4
4896.SPBC800.09-1	Q9HGL3
4896.SPBC800.10c-1	Q9HGL2
4896.SPBC800.11-1	Q9HGL1
4896.SPBC800.12c-1	Q9HGL0
4896.SPBC800.14c-1	Q9C0W5
4896.SPBC83.01-1	O94685
4896.SPBC83.02c-1	O94686
4896.SPBC83.05-1	O94689
4896.SPBC83.07-1	O94691
4896.SPBC83.08-1	O94692
4896.SPBC83.09c-1	O94693
4896.SPBC83.11-1	O94695
4896.SPBC83.13-1	P78763
4896.SPBC83.14c-1	O94697
4896.SPBC83.15-1	O94698
4896.SPBC83.16c-1	O94699
4896.SPBC83.17-1	O94700
4896.SPBC83.18c-1	O94701
4896.SPBC839.04-1	P08093
4896.SPBC839.05c-1	O42984
4896.SPBC839.07-1	Q8WZK3
4896.SPBC839.08c-1	Q8WZK2
4896.SPBC839.09c-1	Q8WZK1
4896.SPBC839.10-1	Q8WZK0
4896.SPBC839.12-1	Q8WZJ8
4896.SPBC839.13c-1	O42991
4896.SPBC839.14c-1	Q9P7Z3
4896.SPBC839.16-1	Q8WZJ7
4896.SPBC839.17c-1	O42993
4896.SPBC887.01-1	O94286
4896.SPBC887.02-1	O94287
4896.SPBC887.03c-1	O94288
4896.SPBC887.04c-1	O94289
4896.SPBC887.06c-1	O94291
4896.SPBC887.07-1	O94292
4896.SPBC887.08-1	O94293
4896.SPBC887.09c-1	O94294
4896.SPBC887.10-1	P87323
4896.SPBC887.12-1	O94296
4896.SPBC887.13c-1	O94297
4896.SPBC887.14c-1	Q9UUA2
4896.SPBC887.15c-1	O94298
4896.SPBC887.17-1	O94300
4896.SPBC887.18c-1	O94301
4896.SPBC887.19-1	O94302
4896.SPBC8D2.01-1	Q9URT9
4896.SPBC8D2.02c-1	O43073
4896.SPBC8D2.03c-1	P09322
4896.SPBC8D2.04-1	P09988
4896.SPBC8D2.06-1	O13651
4896.SPBC8D2.09c-1	Q7LL14
4896.SPBC8D2.10c-1	O13648
4896.SPBC8D2.12c-1	O43075
4896.SPBC8D2.14c-1	O13644
4896.SPBC8D2.15-1	O13642
4896.SPBC8D2.16c-1	O13641
4896.SPBC8D2.17-1	O13640
4896.SPBC8D2.18c-1	O13639
4896.SPBC8D2.20c-1	O13637
4896.SPBC8E4.01c-1	O42885
4896.SPBC8E4.03-1	O42887
4896.SPBC8E4.04-1	O42888
4896.SPBC902.02c-1	Q9USQ1
4896.SPBC902.04-1	Q9USP9
4896.SPBC902.05c-1	Q9USP8
4896.SPBC947.01-1	O43078
4896.SPBC947.02-1	O43079
4896.SPBC947.07-1	O43082
4896.SPBC947.08c-1	O43083
4896.SPBC947.10-1	O43085
4896.SPBC947.11c-1	O43086
4896.SPBC947.13-1	O43088
4896.SPBC947.15c-1	O43090
4896.SPBC9B6.04c-1	Q9Y700
4896.SPBC9B6.05c-1	Q9Y7M4
4896.SPBC9B6.06-1	Q9Y7M5
4896.SPBC9B6.07-1	Q9Y7M6
4896.SPBC9B6.08-1	Q9USP6
4896.SPBC9B6.09c-1	Q9Y7M7
4896.SPBC9B6.10-1	O94740
4896.SPBC9B6.11c-1	Q9Y7M8
4896.SPBP16F5.03c-1	Q9HFE8
4896.SPBP16F5.04-1	O00102
4896.SPBP16F5.05c-1	Q9HFE7
4896.SPBP16F5.07-1	Q9HFE5
4896.SPBP16F5.08c-1	Q9HFE4
4896.SPBP18G5.02-1	Q9HDW1
4896.SPBP18G5.03-1	Q9HDW0
4896.SPBP19A11.01-1	Q9HDV9
4896.SPBP19A11.03c-1	P87048
4896.SPBP19A11.04c-1	Q9HDV6
4896.SPBP19A11.06-1	Q9HDV4
4896.SPBP22H7.02c-1	O13620
4896.SPBP22H7.06-1	Q9C0W1
4896.SPBP22H7.07-1	O13615
4896.SPBP22H7.08-1	O13614
4896.SPBP23A10.03c-1	Q9P7Y2
4896.SPBP23A10.04-1	Q874R3
4896.SPBP23A10.05-1	Q9P7Y0
4896.SPBP23A10.07-1	Q9P7X8
4896.SPBP23A10.08-1	Q9P7X7
4896.SPBP23A10.11c-1	Q9P7X4
4896.SPBP23A10.14c-1	Q9P7X2
4896.SPBP23A10.15c-1	Q9P7X1
4896.SPBP23A10.16-1	Q9P7X0
4896.SPBP26C9.02c-1	P37818
4896.SPBP35G2.02-1	Q9P7A1
4896.SPBP35G2.05c-1	P40234
4896.SPBP35G2.06c-1	Q9P797
4896.SPBP35G2.07-1	P36620
4896.SPBP35G2.08c-1	Q9P795
4896.SPBP35G2.09-1	Q9P794
4896.SPBP35G2.11c-1	Q9P792
4896.SPBP35G2.12-1	Q9P791
4896.SPBP35G2.14-1	Q9P789
4896.SPBP4G3.02-1	P08091
4896.SPBP4H10.03-1	O43092
4896.SPBP4H10.04-1	Q12705
4896.SPBP4H10.05c-1	Q9P7E3
4896.SPBP4H10.06c-1	P41003
4896.SPBP4H10.08-1	Q9P7E0
4896.SPBP4H10.10-1	Q9P7D8
4896.SPBP4H10.11c-1	Q9P7D7
4896.SPBP4H10.12-1	Q9P7D6
4896.SPBP4H10.13-1	P79057
4896.SPBP4H10.15-1	Q9P7D4
4896.SPBP4H10.18c-1	Q9P7D1
4896.SPBP4H10.20-1	Q9P7C9
4896.SPBP4H10.21c-1	Q9P7C8
4896.SPBP8B7.03c-1	P35679
4896.SPBP8B7.05c-1	O94255
4896.SPBP8B7.06-1	P08094
4896.SPBP8B7.07c-1	O94256
4896.SPBP8B7.08c-1	O94257
4896.SPBP8B7.09c-1	O94258
4896.SPBP8B7.11-1	O94260
4896.SPBP8B7.12c-1	O94261
4896.SPBP8B7.14c-1	O94263
4896.SPBP8B7.15c-1	O94264
4896.SPBP8B7.16c-1	P24782
4896.SPBP8B7.17c-1	O94265
4896.SPBP8B7.18c-1	O94266
4896.SPBP8B7.19-1	O94267
4896.SPBP8B7.20c-1	O94268
4896.SPBP8B7.21-1	O94269
4896.SPBP8B7.23-1	O94271
4896.SPBP8B7.24c-1	O94272
4896.SPBP8B7.25-1	O94273
4896.SPBP8B7.26-1	O94274
4896.SPBP8B7.29-1	O94277
4896.SPBP8B7.30c-1	O94278
4896.SPBP8B7.31-1	O94279
4896.SPBPB10D8.01-1	Q9C0V8
4896.SPBPB10D8.02c-1	Q9C0V7
4896.SPBPB21E7.01c-1	Q8NKC2
4896.SPBPB21E7.07-1	Q8NIL3
4896.SPBPB21E7.09-1	Q8NKC0
4896.SPBPB2B2.01-1	Q9HDV2
4896.SPBPB2B2.05-1	Q9HDV0
4896.SPBPB2B2.06c-1	Q9HDU9
4896.SPBPB2B2.09c-1	Q9HDU6
4896.SPBPB2B2.12c-1	Q9HDU3
4896.SPBPB2B2.13-1	Q9HDU2
4896.SPBPB7E8.02-1	Q9C0V4
4896.SPBPB8B6.05c-1	Q8TFF8
4896.SPBPJ4664.04-1	Q96WV5
4896.SPBPJ4664.06-1	Q09140
4896.SPCC1020.05-1	O59759
4896.SPCC1020.06c-1	O42700
4896.SPCC1020.07-1	O59760
4896.SPCC1020.08-1	O59761
4896.SPCC1020.09-1	O59762
4896.SPCC1020.10-1	O59763
4896.SPCC1020.13c-1	Q7LKZ6
4896.SPCC10H11.01-1	Q9P7C7
4896.SPCC10H11.02-1	Q9P7C6
4896.SPCC1183.01-1	O75006
4896.SPCC1183.02-1	O74830
4896.SPCC1183.03c-1	O74831
4896.SPCC1183.05c-1	O74833
4896.SPCC1183.06-1	O74834
4896.SPCC1183.07-1	O74835
4896.SPCC1183.08c-1	O74836
4896.SPCC1183.09c-1	O74837
4896.SPCC1183.11-1	O74839
4896.SPCC11E10.01-1	O94350
4896.SPCC11E10.02c-1	Q9USP5
4896.SPCC11E10.05c-1	Q9USP2
4896.SPCC11E10.06c-1	Q9USP1
4896.SPCC11E10.07c-1	Q9USP0
4896.SPCC1223.02-1	P36597
4896.SPCC1223.03c-1	O14400
4896.SPCC1223.05c-1	P05733
4896.SPCC1223.06-1	P87061
4896.SPCC1223.07c-1	O74407
4896.SPCC1223.08c-1	P36591
4896.SPCC1223.09-1	O74409
4896.SPCC1223.10c-1	A0ZWU1
4896.SPCC1223.11-1	Q09172
4896.SPCC1223.14-1	O74413
4896.SPCC1235.01-1	O59779
4896.SPCC1235.02-1	O59778
4896.SPCC1235.04c-1	O74841
4896.SPCC1235.05c-1	O74842
4896.SPCC1235.06-1	O74843
4896.SPCC1235.09-1	O74845
4896.SPCC1235.10c-1	O74846
4896.SPCC1235.11-1	O74847
4896.SPCC1235.15-1	O74850
4896.SPCC1259.01c-1	O94754
4896.SPCC1259.03-1	O94703
4896.SPCC1259.04-1	O94704
4896.SPCC1259.06-1	O94706
4896.SPCC1259.07-1	O94707
4896.SPCC1259.09c-1	O94709
4896.SPCC1259.10-1	O94710
4896.SPCC1259.12c-1	O94712
4896.SPCC1259.15c-1	O00103
4896.SPCC126.01c-1	O94394
4896.SPCC126.03-1	O94396
4896.SPCC126.05c-1	O94398
4896.SPCC126.06-1	O94399
4896.SPCC126.08c-1	O94401
4896.SPCC126.09-1	O94402
4896.SPCC126.10-1	O74648
4896.SPCC126.11c-1	O94403
4896.SPCC126.12-1	O94404
4896.SPCC126.13c-1	O94405
4896.SPCC126.14-1	O94406
4896.SPCC126.15c-1	O94407
4896.SPCC1281.01-1	Q9USK8
4896.SPCC1281.02c-1	O94519
4896.SPCC1281.03c-1	O94520
4896.SPCC1281.04-1	O94521
4896.SPCC1281.05-1	O94522
4896.SPCC1281.06c-1	O94523
4896.SPCC1281.07c-1	O94524
4896.SPCC132.01c-1	Q9USN8
4896.SPCC132.02-1	Q9USN7
4896.SPCC132.04c-1	Q9USN5
