#name: S.pyogenes(M1GAS), PaxDB integrated dataset
#score: 12.1
#weight: 
#description: integrated dataset: weighted average of 'S.pyogenes(M1GAS), PeptideAtlas,Feb,2007' (weighting 100%),'S.pyogenes(M1GAS), Okamoto,BMC_Microbiol,2011' (weighting 100%)<br/><b>Interaction consistency score</b>: 12.1&nbsp<b>Coverage</b>: 75%
#organ: WHOLE_ORGANISM
#integrated: true
#
#internal_id	string_external_id	abundance
#
1986476	160490.SPy_0851	257.086730178296
1986477	160490.SPy_0852	1545.56754583498
1986478	160490.SPy_0853	70.2039434406879
1986479	160490.SPy_0854	524.332682050256
1986480	160490.SPy_0855	1674.16593403321
1986482	160490.SPy_0857	338.685720179853
1986483	160490.SPy_0861	12.5908441168321
1986484	160490.SPy_0864	65.9647655226546
1986485	160490.SPy_0865	326.655684475827
1986487	160490.SPy_0867	34.4979439384685
1986489	160490.SPy_0872	22.5607139198481
1986490	160490.SPy_0873	50.341471389628
1986491	160490.SPy_0874	6.09277439576103
1986492	160490.SPy_0875	7.91046965773131
1986493	160490.SPy_0876	2.64879024498958
1986494	160490.SPy_0877	49.4867126589903
1986495	160490.SPy_0878	9.10150381761376
1986496	160490.SPy_0879	22.3731605198953
1986497	160490.SPy_0880	90.7538082160171
1986498	160490.SPy_0881	125.853488209571
1986499	160490.SPy_0882	43.6977820788607
1986500	160490.SPy_0883	58.6714372389394
1986502	160490.SPy_0885	560.035107222829
1986503	160490.SPy_0886	162.917426917308
1986505	160490.SPy_0888	293.872864617178
1986506	160490.SPy_0889	85.3435597069985
1986507	160490.SPy_0890	1384.4884618082
1986508	160490.SPy_0891	134.029520934541
1986509	160490.SPy_0892	1225.92587685401
1986510	160490.SPy_0894	951.799861215889
1986512	160490.SPy_0898	36.7813295310683
1986513	160490.SPy_0899	21.819952222926
1986514	160490.SPy_0900	171.276853413047
1986515	160490.SPy_0901	451.871661158419
1986516	160490.SPy_0902	23.1664236837278
1986517	160490.SPy_0903	1014.0812990212
1986518	160490.SPy_0904	20.8294731918348
1986519	160490.SPy_0905	169.336795425859
1986520	160490.SPy_0907	9.49165901838746
1986522	160490.SPy_0909	81.6088771504111
1986523	160490.SPy_0910	32.6562561348865
1986524	160490.SPy_0911	733.317022775968
1986525	160490.SPy_0912	2781.46309098265
1986526	160490.SPy_0913	5806.06586804356
1986527	160490.SPy_0914	6.66238941423888
1986528	160490.SPy_0915	102.9669737266
1986532	160490.SPy_0919	6212.94107733757
1986534	160490.SPy_0922	21.5202802997676
1986535	160490.SPy_0923	68.5928807185583
1986536	160490.SPy_0924	134.073591613966
1986537	160490.SPy_0925	36.3717187298879
1986539	160490.SPy_0927	651.585977929518
1986540	160490.SPy_0928	34.8435548221287
1986542	160490.SPy_0930	39.7199823970434
1986543	160490.SPy_0931	63.9181324471673
1986544	160490.SPy_0932	76.4812262908808
1986545	160490.SPy_0933	755.775637237481
1986546	160490.SPy_0935	904.9411695377
1986547	160490.SPy_0936	740.488142486369
1986549	160490.SPy_0938	29.4791304647334
1986554	160490.SPy_0944	652.823000391171
1986556	160490.SPy_0946	12.0204056888343
1986566	160490.SPy_0959	27.0676849438124
1986567	160490.SPy_0960	4.69344732356248
1986971	160490.SPy_0962	17.2538174119131
1986571	160490.SPy_0965	2.12565486422462
1986572	160490.SPy_0967	3.37241403319409
1986573	160490.SPy_0968	0.274178735782649
1986574	160490.SPy_0970	21.2394845796568
1986576	160490.SPy_0972	2.38309411889386
1986582	160490.SPy_0980	8.92579607769973
1986583	160490.SPy_0981	5.08433286701839
1986585	160490.SPy_0984	4.79840813892624
1986589	160490.SPy_0988	1.35782213981262
1986594	160490.SPy_0994	15.6108860063777
1986595	160490.SPy_0995	6.06030763018568
1986596	160490.SPy_0996	4.50379058223317
1986597	160490.SPy_0997	14.9941482247871
1986598	160490.SPy_0998	3.78036599544009
1986600	160490.SPy_1001	4.47030694559316
1986601	160490.SPy_1002	9.64583372421914
1986602	160490.SPy_1006	6.68437578353646
1986603	160490.SPy_1007	31.6401521375035
1986604	160490.SPy_1008	6.48480486745931
1986605	160490.SPy_1010	115.789123945741
1986606	160490.SPy_1011	92.8892580728353
1986607	160490.SPy_1012	38.829749788878
1986608	160490.SPy_1013	4.19177788403701
1986609	160490.SPy_1016	9.73260871800362
1986612	160490.SPy_1019	67.3882227342404
1986613	160490.SPy_1020	309.420062369539
1986616	160490.SPy_1025	14.4485703363743
1986617	160490.SPy_1026	2134.70576854255
1986618	160490.SPy_1028	1845.83912292868
1986619	160490.SPy_1029	1500.12879240339
1986620	160490.SPy_1031	2103.06405683858
1986621	160490.SPy_1032	49.2449931030566
1986622	160490.SPy_1033	528.246658403961
1986623	160490.SPy_1034	28.4821183330979
1986624	160490.SPy_1035	68.0135250585489
1986625	160490.SPy_1036	80.9666829286585
1986626	160490.SPy_1037	490.694337886609
1986627	160490.SPy_1038	1046.70809644561
1986629	160490.SPy_1040	20.0494262259305
1986630	160490.SPy_1042	2.98693986286613
1986631	160490.SPy_1043	145.621897899436
1986633	160490.SPy_1046	3.30677947333299
1986637	160490.SPy_1053	198.77429179597
1986638	160490.SPy_1054	12.1521230074798
1986639	160490.SPy_1055	79.6452965355459
1986642	160490.SPy_1058	3702.23070797326
1986643	160490.SPy_1059	227.336989089697
1986644	160490.SPy_1060	284.19420649636
1986647	160490.SPy_1063	9.6242337218663
1986651	160490.SPy_1067	30.2236388304476
1986652	160490.SPy_1068	19.5734675945319
1986653	160490.SPy_1069	308.940838172161
1986654	160490.SPy_1070	1572.47918648999
1986655	160490.SPy_1071	32.5365527787206
1986656	160490.SPy_1072	7214.92534326402
1986657	160490.SPy_1073	31828.2181083473
1986662	160490.SPy_1082	25.7595221931277
1986664	160490.SPy_1084	7.85940196649166
1986665	160490.SPy_1085	3.49758883730273
1986666	160490.SPy_1086	3.65726856469432
1986669	160490.SPy_1093	18.9233016081232
1986670	160490.SPy_1094	261.637879682711
1986672	160490.SPy_1097	383.86368506939
1986673	160490.SPy_1098	405.128064694253
1986674	160490.SPy_1099	262.37328702709
1986675	160490.SPy_1100	243.592037000717
1986676	160490.SPy_1101	110.950761022788
1986677	160490.SPy_1102	12.8585279504332
1986678	160490.SPy_1103	4.23645396970369
1986680	160490.SPy_1105	10.6275147290908
1986682	160490.SPy_1107	2.54096087729152
1986683	160490.SPy_1109	2.51289005709692
1986684	160490.SPy_1110	214.486324632902
1986686	160490.SPy_1113	613.909678932981
1986688	160490.SPy_1115	9.66964358675392
1986689	160490.SPy_1117	15.9005152144408
1986692	160490.SPy_1120	391.159221013703
1986693	160490.SPy_1121	118.474132676353
1986694	160490.SPy_1122	48.1203011663452
1986695	160490.SPy_1123	542.058450957878
1986697	160490.SPy_1125	505.617132331072
1986698	160490.SPy_1126	132.30838399997
1986700	160490.SPy_1128	2612.19309567381
1986702	160490.SPy_1133	27.0887134777806
1986703	160490.SPy_1134	21.7671307315189
1986704	160490.SPy_1135	9.73203692364322
1986705	160490.SPy_1136	114.398665722577
1986707	160490.SPy_1138	25.6720815667872
1986708	160490.SPy_1139	216.825891028026
1986710	160490.SPy_1141	373.578620289323
1986712	160490.SPy_1143	115.485642429896
1986713	160490.SPy_1144	6.89153551596355
1986714	160490.SPy_1145	55.8662584895321
1986715	160490.SPy_1146	18.3808843242251
1986716	160490.SPy_1147	11.515459370513
1986717	160490.SPy_1148	3.54619226845664
1986719	160490.SPy_1150	1544.39998071755
1986720	160490.SPy_1151	4245.9421489452
1986721	160490.SPy_1152	59.7232472925693
1986722	160490.SPy_1154	687.780369788063
1986723	160490.SPy_1155	60.2434206877774
1986725	160490.SPy_1157	4935.58361328446
1986726	160490.SPy_1158	29.5843863920862
1986728	160490.SPy_1160	78.6293950998243
1986729	160490.SPy_1161	268.534344803869
1986730	160490.SPy_1162	1.69626535712282
1986731	160490.SPy_1163	8.78557559988437
1986732	160490.SPy_1164	85.3918632767217
1986735	160490.SPy_1171	31.0864760085891
1986737	160490.SPy_1173	121.320800019706
1986738	160490.SPy_1174	0.959575120288384
1986740	160490.SPy_1176	16.8885060845656
1986742	160490.SPy_1178	8.40236817467414
1986745	160490.SPy_1181	6.27231407475719
1986748	160490.SPy_1186	201.723491744105
1986750	160490.SPy_1189	65.7250676937937
1986751	160490.SPy_1190	7.00951780264747
1986752	160490.SPy_1191	2.31904364739303
1986754	160490.SPy_1193	192.907905000925
1986756	160490.SPy_1198	1.36993414974129
1986757	160490.SPy_1200	725.733739214145
1986758	160490.SPy_1201	23.191021325433
1986759	160490.SPy_1202	16.511445876261
1986761	160490.SPy_1204	1062.60833227758
1986762	160490.SPy_1205	4.92656015257103
1986763	160490.SPy_1206	38.2185269684057
1986764	160490.SPy_1208	6.8195809417184
1986765	160490.SPy_1209	24.1344157333362
1986766	160490.SPy_1210	20.0272988873345
1986768	160490.SPy_1212	13.9306495378241
1986769	160490.SPy_1213	199.782037513904
1986770	160490.SPy_1214	61.3285467075749
